twz0_Axial_Position_dat(um),twz0_Axial_Stark_shift_dat(MHz),twz1_Axial_Position_dat(um),twz1_Axial_Stark_shift_dat(MHz),twz2_Axial_Position_dat(um),twz2_Axial_Stark_shift_dat(MHz),twz3_Axial_Position_dat(um),twz3_Axial_Stark_shift_dat(MHz),twz4_Axial_Position_dat(um),twz4_Axial_Stark_shift_dat(MHz)
0.03892964824120602,-0.7320602733771475,0.03892964824120602,1.6574648929360576,0.03892964824120602,9.535738460584405,0.03892964824120602,21.86587104473358,0.03892964824120602,14.905182360109118
0.047864321608040196,-0.7563134120976712,0.047864321608040196,1.669088327352532,0.047864321608040196,9.567632506562907,0.047864321608040196,21.924348312545437,0.047864321608040196,15.047232324512143
0.056798994974874374,-0.7819949356261758,0.056798994974874374,1.6909204754121874,0.056798994974874374,9.631163119230413,0.056798994974874374,22.023454253535423,0.056798994974874374,15.22932067388559
0.06573366834170856,-0.8088558584920953,0.06573366834170856,1.7228508234117534,0.06573366834170856,9.726006694395885,0.06573366834170856,22.162670387961505,0.06573366834170856,15.450567126516287
0.07466834170854268,-0.8366357608059243,0.07466834170854268,1.7647177408513592,0.07466834170854268,9.851680129864514,0.07466834170854268,22.341268396766875,0.07466834170854268,15.70990209609063
0.08360301507537687,-0.8650653130614825,0.08360301507537687,1.816309298603459,0.08360301507537687,10.007543286202534,0.08360301507537687,22.558313931832647,0.08360301507537687,16.006071862466232
0.09253768844221105,-0.893868887317987,0.09253768844221105,1.8773643416919568,0.09253768844221105,10.1928022473984,0.09253768844221105,22.81267150408614,0.09253768844221105,16.337644632613873
0.10147236180904523,-0.9227672294462073,0.10147236180904523,1.9475738112511565,0.10147236180904523,10.406513364811659,0.10147236180904523,23.103010423892286,0.10147236180904523,16.703017462428924
0.11040703517587941,-0.9514801665309586,0.11040703517587941,2.02658230897282,0.11040703517587941,10.647588063810918,0.11040703517587941,23.427811762650627,0.11040703517587941,17.100424005949755
0.11934170854271359,-0.979729323181332,0.11934170854271359,2.1139898961221446,0.11934170854271359,10.914798388617463,0.11934170854271359,23.785376299177727,0.11934170854271359,17.527943054520435
0.1282763819095477,-1.0072408204137109,0.1282763819095477,2.2093541180160914,0.1282763819095477,11.206783257110942,0.1282763819095477,24.173833409303025,0.1282763819095477,17.983507824616456
0.13721105527638197,-1.0337479309415794,0.13721105527638197,2.3121922437162254,0.13721105527638197,11.52205539373714,0.13721105527638197,24.591150852171534,0.13721105527638197,18.464915949432577
0.1461457286432161,-1.0589936651287566,0.1461457286432161,2.4219837095987797,0.1461457286432161,11.859008905203872,0.1461457286432161,25.035145402055644,0.1461457286432161,18.969840125929853
0.15508040201005022,-1.0827332625349435,0.15508040201005022,2.5381727544327073,0.15508040201005022,12.215927460376935,0.15508040201005022,25.503494270054993,0.15508040201005022,19.495839365870218
0.16401507537688445,-1.104736564897736,0.16401507537688445,2.660171232626977,0.16401507537688445,12.590993032710319,0.16401507537688445,25.99374725593093,0.16401507537688445,20.04037079644683
0.17294974874371857,-1.1247902475447582,0.17294974874371857,2.787361591406585,0.17294974874371857,12.982295160679628,0.17294974874371857,26.503339566502397,0.17294974874371857,20.600801953461755
0.1818844221105528,-1.1426998876021142,0.1818844221105528,2.919099996846872,0.1818844221105528,13.387840679049125,0.1818844221105528,27.029605233542956,0.1818844221105528,21.17442350762122
0.19081909547738693,-1.1582918489476157,0.19081909547738693,3.054719592942269,0.19081909547738693,13.805563871404436,0.19081909547738693,27.569791060982148,0.19081909547738693,21.75846236242481
0.19975376884422105,-1.1714149656339492,0.19975376884422105,3.193533877212142,0.19975376884422105,14.233336992237291,0.19975376884422105,28.121071028445535,0.19975376884422105,22.350095060328783
0.2086884422110553,-1.1819420074607792,0.2086884422110553,3.334840175756543,0.2086884422110553,14.668981104986194,0.2086884422110553,28.68056107578024,0.2086884422110553,22.946461432373003
0.2176231155778894,-1.1897709134868997,0.2176231155778894,3.4779232001711895,0.2176231155778894,15.110277180827568,0.2176231155778894,29.245334191219662,0.2176231155778894,23.5446784252843
0.22655778894472364,-1.1948257815233785,0.22655778894472364,3.622058668316744,0.22655778894472364,15.554977401683876,0.22655778894472364,29.812435724252644,0.22655778894472364,24.14185403921106
0.23549246231155777,-1.1970576040144403,0.23549246231155777,3.7665169706140698,0.23549246231155777,16.000816609874676,0.23549246231155777,30.378898843086645,0.23549246231155777,24.73510130870873
0.2444271356783919,-1.1964447431716363,0.2444271356783919,3.910566863306885,0.2444271356783919,16.445523846090076,0.2444271356783919,30.941760055838184,0.2444271356783919,25.321552259387268
0.25336180904522615,-1.192993140754814,0.25336180904522615,4.053479169996528,0.25336180904522615,16.88683391691571,0.25336180904522615,31.498074714250283,0.25336180904522615,25.898371772748792
0.2622964824120603,-1.18673626046604,0.2622964824120603,4.194530472711853,0.2622964824120603,17.322498932988132,0.2622964824120603,32.04493241882814,0.2622964824120603,26.46277129218787
0.2712311557788945,-1.1777347635149673,0.2712311557788945,4.333006773830109,0.2712311557788945,17.750299759009103,0.2712311557788945,32.579472244800044,0.2712311557788945,27.012022303894618
0.28016582914572863,-1.1660759205010867,0.28016582914572863,4.4682071103122984,0.28016582914572863,18.168057317295904,0.28016582914572863,33.09889770924769,0.28016582914572863,27.543469527488845
0.28910050251256275,-1.1518727653147294,0.28910050251256275,4.599447101957851,0.28910050251256275,18.57364368729145,0.28910050251256275,33.60049140110443,0.28910050251256275,28.05454375261714
0.298035175879397,-1.1352629992598575,0.298035175879397,4.72606241571744,0.298035175879397,18.964992944496537,0.298035175879397,34.08162919748352,0.298035175879397,28.542774259455836
0.3069698492462311,-1.1164076560232996,0.3069698492462311,4.8474121285276945,0.3069698492462311,19.34011168361448,0.3069698492462311,34.53979399196268,0.3069698492462311,29.005800763074756
0.31590452261306534,-1.0954895404337184,0.31590452261306534,4.962881971645263,0.31590452261306534,19.69708917230667,0.31590452261306534,34.97258886300439,0.31590452261306534,29.441384823918305
0.32483919597989946,-1.0727114561467332,0.32483919597989946,5.071887440057437,0.32483919597989946,20.034107083838972,0.32483919597989946,35.37774961362052,0.32483919597989946,29.84742066924138
0.3337738693467336,-1.048294239438996,0.3337738693467336,5.1738767512296775,0.3337738693467336,20.349448759044286,0.3337738693467336,35.753156616679085,0.3337738693467336,30.22194537318539
0.3427085427135679,-1.0224746181738338,0.3427085427135679,5.268333638212857,0.3427085427135679,20.641507950423634,0.3427085427135679,36.096845903883505,0.3427085427135679,30.563148346280194
0.351643216080402,-0.9955029166960394,0.351643216080402,5.354779962971667,0.351643216080402,20.90879700384628,0.351643216080402,36.407019440411716,0.351643216080402,30.86938008849608
0.3605778894472362,-0.9676406289071318,0.3605778894472362,5.43277813670554,0.3605778894472362,21.149954436174024,0.3605778894472362,36.68205453146258,0.3605778894472362,31.13916016353061
0.3695125628140703,-0.9391578830504176,0.3695125628140703,5.501933334910537,0.3695125628140703,21.3637518702116,0.3695125628140703,36.92051231149852,0.3695125628140703,31.37118435577938
0.3784472361809046,-0.910330822785063,0.3784472361809046,5.561895495969582,0.3784472361809046,21.549100291658917,0.3784472361809046,37.12114527177236,0.3784472361809046,31.564330975391535
0.3873819095477387,-0.8814389299399896,0.3873819095477387,5.612361093154264,0.3873819095477387,21.705055596194214,0.3873819095477387,37.282903786757636,0.3873819095477387,31.717666280928967
0.39631658291457283,-0.8527623149038038,0.39631658291457283,5.653074671068378,0.39631658291457283,21.83082339843314,0.39631658291457283,37.40494160533878,0.39631658291457283,31.830448993414116
0.405251256281407,-0.8245790009207684,0.405251256281407,5.683830138755765,0.405251256281407,21.92576307826841,0.405251256281407,37.48662027803368,0.405251256281407,31.902133879943815
0.41418592964824114,-0.7971622286218923,0.41418592964824114,5.704471812926777,0.41418592964824114,21.989391043979424,0.41418592964824114,37.527512497087386,0.41418592964824114,31.932374389544638
0.4231206030150754,-0.7707778069240288,0.4231206030150754,5.714895206022607,0.4231206030150754,22.021383195490536,0.4231206030150754,37.52740433196277,0.4231206030150754,31.921024328527153
0.43205527638190955,-0.7456815359803413,0.43205527638190955,5.715047555128285,0.43205527638190955,22.021576575230984,0.43205527638190955,37.48629634853335,0.43205527638190955,31.86813856723969
0.44098994974874367,-0.7221167271669414,0.44098994974874367,5.704928089057036,0.44098994974874367,21.989970198187525,0.44098994974874367,37.40440360612283,0.44098994974874367,31.773972774805003
0.44992462311557796,-0.7003118441497285,0.44992462311557796,5.684588032254003,0.44992462311557796,21.926725056921786,0.44992462311557796,37.282154532407034,0.44992462311557796,31.63898218312218
0.4588592964824121,-0.6804782879015718,0.4588592964824121,5.654130345499587,0.4588592964824121,21.832163301526727,0.4588592964824121,37.120188682064246,0.4588592964824121,31.46381938610906
0.46779396984924626,-0.6628083471443602,0.46779396984924626,5.613709204724943,0.46779396984924626,21.70676659869928,0.46779396984924626,36.91935339089962,0.46779396984924626,31.249331184824406
0.4767286432160804,-0.6474733340866325,0.4767286432160804,5.563529220577877,0.4767286432160804,21.551173678287533,0.4767286432160804,36.68069934294802,0.4767286432160804,30.996554493721753
0.4856633165829145,-0.6346219235310375,0.4856633165829145,5.503844402689639,0.4856633165829145,21.366177079809482,0.4856633165829145,36.405475073746075,0.4856633165829145,30.706711327825438
0.4945979899497488,-0.6243787114541753,0.4945979899497488,5.434956873885517,0.4945979899497488,21.15271911551558,0.4945979899497488,36.09512043853026,0.4945979899497488,30.381202895062863
0.5035326633165829,-0.616843007033566,0.5035326633165829,5.357215340847805,0.5035326633165829,20.911887070557924,0.5035326633165829,35.75125907953232,0.5035326633165829,30.021602822312587
0.5124673366834172,-0.6120878698331849,0.5124673366834172,5.271013328972648,0.5124673366834172,20.644907664714786,0.5124673366834172,35.37568993178005,0.5124673366834172,29.629649547916138
0.5214020100502512,-0.610159401482171,0.5214020100502512,5.176787190355846,0.5214020100502512,20.35314080388074,0.5214020100502512,34.970377811841495,0.5214020100502512,29.207237917430966
0.5303366834170854,-0.6110762987139686,0.5303366834170854,5.075013894991142,0.5303366834170854,20.0380726531502,0.5303366834170854,34.53744313874797,0.5303366834170854,28.756410023253572
0.5392713567839196,-0.6148296720992389,0.5392713567839196,4.9662086163618735,0.5392713567839196,19.7013080667778,0.5392713567839196,34.07915084087188,0.5392713567839196,28.279345332397632
0.5482060301507538,-0.6213831322299503,0.5482060301507538,4.850922123647688,0.5482060301507538,19.34456241357503,0.5482060301507538,33.59789850679383,0.5482060301507538,27.77835015015291
0.557140703517588,-0.6306731425190832,0.557140703517588,4.7297379937468325,0.557140703517588,18.969652839381734,0.557140703517588,33.09620384214817,0.557140703517588,27.2558464705615
0.5660753768844221,-0.6426096351955082,0.5660753768844221,4.603269657226764,0.5660753768844221,18.578489011118744,0.5660753768844221,32.57669149806792,0.5660753768844221,26.71436026761238
0.5750100502512563,-0.6570768845219008,0.5750100502512563,4.472157293156297,0.5750100502512563,18.173063389568256,0.5750100502512563,32.04207934013668,0.5750100502512563,26.15650928375878
0.5839447236180905,-0.6739346287697341,0.5839447236180905,4.3370645885376655,0.5839447236180905,17.755441080429396,0.5839447236180905,31.49516422968252,0.5839447236180905,25.584990374793236
0.5928793969849245,-0.693019430073665,0.5928793969849245,4.19867537874205,0.5928793969849245,17.327749315344292,0.5928793969849245,30.938807391800054,0.5928793969849245,25.00256647225987
0.6018140703517588,-0.7141462589813703,0.6018140703517588,4.05769018595469,0.6018140703517588,16.89216661647483,0.6018140703517588,30.375919446648947,0.6018140703517588,24.412053226432167
0.610748743718593,-0.7371102883364189,0.610748743718593,3.9148226731517832,0.610748743718593,16.45091169982234,0.610748743718593,29.80944518233866,0.610748743718593,23.816305394429317
0.6196834170854272,-0.7616888791022787,0.6196834170854272,3.7707960315591227,0.6196834170854272,16.006232173812904,0.6196834170854272,29.24234814906097,0.6196834170854272,23.218203039275547
0.6286180904522612,-0.787643738874649,0.6286180904522612,3.626339319878965,0.6286180904522612,15.560393090714161,0.6286180904522612,28.677595155067667,0.6286180904522612,22.620637606621635
0.6375527638190954,-0.8147232321550861,0.6375527638190954,3.4821837738159394,0.6375527638190954,15.115665409198833,0.6375527638190954,28.118140745603135,0.6375527638190954,22.02649794643848
0.6464874371859297,-0.8426648199875335,0.6464874371859297,3.339059104583011,0.6464874371859297,14.674314426822967,0.6464874371859297,27.566911745991924,0.6464874371859297,21.438656347259258
0.6554221105527639,-0.8711976053051906,0.6554221105527639,3.197689805124396,0.6554221105527639,14.238588241340063,0.6554221105527639,27.02679194974499,0.6554221105527639,20.859954650485594
0.664356783919598,-0.9000449593102755,0.664356783919598,3.0587914827531826,0.664356783919598,13.810706299625414,0.664356783919598,26.50060703178992,0.664356783919598,20.293190511886305
