twz0_Axial_Position_dat(um),twz0_Axial_Stark_shift_dat(MHz),twz1_Axial_Position_dat(um),twz1_Axial_Stark_shift_dat(MHz),twz2_Axial_Position_dat(um),twz2_Axial_Stark_shift_dat(MHz),twz3_Axial_Position_dat(um),twz3_Axial_Stark_shift_dat(MHz),twz4_Axial_Position_dat(um),twz4_Axial_Stark_shift_dat(MHz)
0.2749680568203824,-1.223601708393069,0.2749680568203824,4.420969205701056,0.17898616298414058,13.036921929415257,-0.04942479742202264,20.84641457821067,-0.38011754072626086,30.065671132241263
0.39832661846598855,-2.0287993746961916,0.39832661846598855,5.301517192272236,0.2796742665063973,17.557433062140255,0.05496072984297808,17.477282654598604,-0.260985529972025,28.81475912109115
0.5216851801115946,0.946580556141825,0.5216851801115946,2.9657598808762344,0.3803623700286541,19.93126603051507,0.15934625710797887,21.155496531686147,-0.1418535192177891,21.48830437449289
0.6450437417572007,-0.047528475107355916,0.6450437417572007,2.513902928608154,0.48105047355091085,20.083304212953976,0.26373178437297956,28.366502314526095,-0.022721508463553163,7.8512411442443195
0.7684023034028067,-3.530524980663472,0.7684023034028067,2.1101632638530248,0.5817385770731678,16.72673107894694,0.3681173116379802,34.881725156820934,0.09641050229068271,20.059713859823447
0.8917608650484129,-5.3147050165063305,0.8917608650484129,3.1490159611083968,0.6824266805954243,12.836170447968385,0.4725028389029811,35.86696320153639,0.2155425130449185,25.17642765835744
1.015119426694019,-3.5419630532870414,1.015119426694019,2.953177280184157,0.7831147841176813,9.454448982205882,0.5768883661679817,34.41113192500506,0.3346745237991545,26.049199005968994
1.138477988339625,-2.2605768452494175,1.138477988339625,4.883553509183265,0.883802887639938,10.943759828611235,0.6812738934329825,19.33496412435833,0.4538065345533903,31.551061024127748
1.261836549985231,-1.6942439533298383,1.261836549985231,4.900679139814777,0.9844909911621949,12.546544949782863,0.7856594206979831,16.025731762745316,0.5729385453076262,29.623935128828627
1.385195111630837,-4.941766115803368,1.385195111630837,3.7740407660066353,1.0851790946844517,19.437800066531338,0.890044947962984,19.85834639604373,0.6920705560618622,10.335043896087
0.2774180448338151,-1.1087273062336251,0.2774180448338151,4.370109812614956,0.17747761242986304,13.036921929415257,-0.05855332725268163,20.84641457821067,0.41533246568272586,30.065671132241263
0.3969411582100502,-1.9464074961710907,0.3969411582100502,5.484422723208596,0.2781509132371817,17.557433062140255,0.047100123056275554,17.477282654598604,0.5343963851231055,28.81475912109115
0.5164642715862854,0.7580296183433433,0.5164642715862854,3.191714481304132,0.3788242140445002,19.740347943946638,0.15275357336523274,21.155496531686147,0.6534603045634849,21.48830437449289
0.6359873849625204,-0.13277468125577485,0.6359873849625204,2.7075092986142195,0.47949751485181874,20.083304212953976,0.25840702367418994,28.63749489911355,0.7725242240038643,9.401694796702891
0.7555104983387556,-3.9438431718108333,0.7555104983387556,1.7998545562519297,0.5801708156591373,16.72673107894694,0.36406047398314706,34.881725156820934,0.8915881434442438,19.511330344086637
0.8750336117149906,-5.3147050165063305,0.8750336117149906,1.4100653491842436,0.6808441164664559,12.836170447968385,0.46971392429210435,35.86696320153639,1.0106520628846234,24.974214837984057
0.9945567250912261,-3.5419630532870414,0.9945567250912261,2.897722847286637,0.7815174172737743,9.454448982205882,0.5753673746010615,34.41113192500506,1.129715982325003,26.03852487177774
1.1140798384674608,-2.2605768452494175,1.1140798384674608,4.759533866813236,0.8821907180810931,10.160110079299507,0.6810208249100185,19.33496412435833,1.2487799017653824,31.908558485002196
1.2336029518436962,-1.3760612823046756,1.2336029518436962,4.840735449720697,0.9828640188884116,12.546544949782863,0.7866742752189757,16.025731762745316,1.367843821205762,29.623935128828627
1.3531260652199313,-4.941766115803368,1.3531260652199313,3.7388443088228627,1.0835373196957303,19.437800066531338,0.8923277255279329,20.29137435300413,1.4869077406461413,10.914914123719761
0.2864966647724224,-1.1087273062336251,0.2864966647724224,4.548759224839962,0.17159821271725562,13.036921929415257,-0.05752862055399444,20.84641457821067,0.4128427978965421,30.065671132241263
0.40490315658436604,-1.9464074961710907,0.40490315658436604,5.41379440468512,0.27309670903330374,17.614067598161782,0.0476827801434821,17.548591042010777,0.5314899571711892,28.634740642563642
0.5233096483963098,0.7580296183433433,0.5233096483963098,3.191714481304132,0.374595205349352,19.740347943946638,0.15289418084095865,21.155496531686147,0.6501371164458362,21.088451403678015
0.6417161402082533,-0.44644387911415606,0.6417161402082533,2.605032636052215,0.47609370166540016,19.92713151707131,0.2581055815384353,27.564311831825513,0.7687842757204834,9.401694796702891
0.760122632020197,-3.833753461966822,0.760122632020197,1.7998545562519297,0.5775921979814483,16.72673107894694,0.36331698223591175,34.881725156820934,0.8874314349951303,18.155773380947608
0.8785291238321408,-5.335063156415764,0.8785291238321408,1.4100653491842436,0.6790906942974966,13.096789818807927,0.4685283829333884,35.87327177558967,1.0060785942697772,24.053351447551563
0.9969356156440845,-3.494518466128291,0.9969356156440845,2.897722847286637,0.7805891906135446,8.916845843888552,0.573739783630865,34.41113192500506,1.1247257535444246,26.03852487177774
1.1153421074560281,-2.3956106999019013,1.1153421074560281,4.759533866813236,0.882087686929593,9.876694268178788,0.6789511843283415,19.33496412435833,1.2433729128190711,32.229380515667046
1.2337485992679715,-2.659114370718221,1.2337485992679715,4.86993114664299,0.9835861832456411,12.546544949782863,0.7841625850258179,16.025731762745316,1.3620200720937186,29.623935128828627
1.3521550910799154,-4.941766115803368,1.3521550910799154,3.7388443088228627,1.085084679561689,19.437800066531338,0.8893739857232946,20.29137435300413,1.4806672313683653,10.914914123719761
