0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00
1.498076923076923094e+03,2.351719999999999800e+03,1.318500000000000000e+03,1.069833333333333258e+03,1.026799999999999955e+03
3.462760040862161759e+02,2.554269398477771915e+02,1.259593188295332169e+02,1.428376117601149531e+02,1.568793166736775504e+02
